id,area,bathrooms,bedrooms,condo_fee,parking_spots,attached_rooms,type,lat,lon,year_built,overall_condition,has_elevator,leasures_available,price
3877,56,2,2,317,1,1,apartment,-5.8502894,-35.2166072,1972,Score 4,no,PLAYGROUND,243000
465,140,4,3,0,1,3,apartment,-5.8624143,-35.1967263,1966,Score 4,yes,BARBECUE SPACE,350000
296,160,5,4,0,3,3,apartment,-5.8164277,-35.2116397,2004,Score 4,y,,735000
1421,84,2,2,385,1,0,apartment,-5.8198444,-35.2109804,1995,Score 7,no,PLAYGROUND,160000
3415,39,1,1,0,1,1,apartment,-5.8226937,-35.2126403,1997,Score 5,yes,barbecue space,218000
1728,56,2,2,0,2,1,apartment,-5.7734662,-35.1993692,,Score 4,yes,,280000
3388,230,5,3,1100,3,2,other,-5.8821365,-35.1722172,2000,Score 7,y,"barbecue space,GYM",850000
1534,200,4,4,0,2,1,house,-5.8075918,-35.2096738,2003,Score 5,yes,,450000
1606,56,2,2,350,1,1,apartment,-5.8124519,-35.2278647,,Score 6,y,"BARBECUE SPACE,playground,sports court",147000
287,64,2,2,518,1,1,apartment,-5.8821365,-35.1722172,,Score 7,y,"pool,barbecue space",312459
1129,75,2,3,250,2,1,apartment,-5.7775126,-35.2013557,1997,Score 5,Yes,sports court,240000
1407,96,2,3,0,2,1,apartment,-5.8437235,-35.2214483,1983,Score 5,nop,,400000
1918,55,0,2,80,1,0,apartment,-5.8666079,-35.2088062,1977,Score 6,y,,95000
3066,160,3,3,1100,2,1,apartment,-5.8757738,-35.2154368,1971,Score 8,y,"POOL,gym,playground,SPORTS COURT",500000
4055,75,1,3,750,1,1,apartment,-5.8666079,-35.2088062,,Score 5,No,"BARBECUE SPACE,gym",335000
3950,59,2,2,300,1,1,apartment,-5.8999907,-35.1759866,2004,Score 5,y,"BARBECUE SPACE,playground",300000
1370,200,4,3,0,3,3,apartment,-5.7792731,-35.2056241,,Score 5,No,barbecue space,900000
2415,100,3,3,580,2,3,apartment,-5.8165259,-35.2141266,,Score 5,yes,"gym,PLAYGROUND",450000
3832,56,1,2,0,1,1,apartment,-5.8704558,-35.2287973,1988,Score 5,Yes,,180000
1650,89,2,3,0,3,1,house,-5.8633377,-35.2323517,,Score 5,Yes,,280000
3660,48,1,2,850,1,1,other,-5.8674964,-35.180586,,Score 7,y,"POOL,BARBECUE SPACE,gym,SPORTS COURT",330000
1973,150,1,3,0,1,0,house,-5.7874263,-35.2092532,,Score 5,Yes,barbecue space,230000
2968,300,3,3,0,1,3,house,-5.8821365,-35.1722172,,Score 7,y,,500000
3575,56,2,2,300,1,1,apartment,-5.8455365,-35.2136399,,Score 4,No,SPORTS COURT,260000
626,38,0,1,0,0,0,apartment,-5.8784962,-35.1752621,2006,Score 6,y,"pool,barbecue space",180000
3169,119,2,3,710,0,0,apartment,-5.8226937,-35.2126403,,Score 4,yes,"gym,PLAYGROUND,SPORTS COURT",510000
3048,141,3,3,580,2,1,apartment,-5.8198444,-35.2109804,1991,Score 4,Yes,"pool,barbecue space",370000
1694,57,1,2,300,1,1,apartment,-5.7845495,-35.1984438,2005,Score 5,nop,"BARBECUE SPACE,SPORTS COURT",295000
1378,91,3,3,0,2,1,apartment,-5.7903384,-35.1952596,,Score 5,Yes,BARBECUE SPACE,339000
2468,300,1,3,0,3,1,house,-5.8821365,-35.1722172,2000,Score 6,y,pool,440000
2194,112,4,3,0,2,2,apartment,-5.8284015,-35.2200481,2008,Score 4,y,,437000
1456,36,1,1,600,1,1,other,-5.8821365,-35.1722172,1992,Score 5,Yes,"barbecue space,playground,sports court",145000
2588,109,3,3,700,1,1,apartment,-5.8344194,-35.209445,2001,Score 5,yes,playground,250000
1261,112,3,3,600,2,1,apartment,-5.7997946,-35.1979747,,Score 4,yes,"BARBECUE SPACE,playground",750000
2569,123,3,3,0,2,3,apartment,-5.8226937,-35.2126403,1963,Score 7,nop,,600000
106,69,2,2,300,1,1,apartment,-5.8624143,-35.1967263,1974,Score 5,y,PLAYGROUND,175000
802,119,3,3,600,0,0,apartment,-5.8226937,-35.2126403,1967,Score 7,Yes,"POOL,barbecue space,GYM,PLAYGROUND,SPORTS COURT",650000
3948,87,2,3,640,2,1,apartment,-5.8126859,-35.2084239,2004,Score 5,No,"BARBECUE SPACE,SPORTS COURT",340000
1510,160,3,4,1100,1,1,apartment,-5.8032096,-35.2002054,,Score 6,Yes,"BARBECUE SPACE,SPORTS COURT",280000
2389,60,1,2,140,1,0,apartment,-5.8624754,-35.1935607,,Score 5,yes,,140000
2818,75,2,3,590,2,1,apartment,-5.8603397,-35.2094385,,Score 4,yes,"POOL,barbecue space,SPORTS COURT",265000
2997,55,1,2,0,1,1,apartment,-5.8821365,-35.1722172,,Score 6,y,,441000
3497,156,3,3,990,3,3,apartment,-5.8576398,-35.2014489,1999,Score 3,Yes,"pool,BARBECUE SPACE",779900
3638,160,3,3,1500,2,3,apartment,-5.8576398,-35.2014489,2003,Score 5,no,"steam room,playground",500000
1330,61,2,2,250,1,1,apartment,-5.8226937,-35.2126403,1999,Score 4,y,playground,207000
2138,55,2,2,370,1,1,apartment,-5.8821365,-35.1722172,,Score 5,yes,"POOL,BARBECUE SPACE,SPORTS COURT",220000
3413,86,2,3,0,2,1,apartment,-5.8636826,-35.2153349,2004,Score 4,Yes,,350000
1718,168,3,3,1000,2,1,apartment,-5.8163039,-35.2204887,1968,Score 2,Yes,"barbecue space,PLAYGROUND,sports court",750000
3878,130,2,3,1150,2,1,apartment,-5.7853689,-35.2057837,1965,Score 4,y,"STEAM ROOM,playground",279000
1822,92,3,3,535,2,1,apartment,-5.8214697,-35.2168115,,Score 5,y,"gym,PLAYGROUND",495000
803,85,3,2,350,2,1,apartment,-5.8308635,-35.2039709,1997,Score 5,Yes,"PLAYGROUND,sports court",198000
4508,55,1,2,0,1,1,apartment,-5.8821365,-35.1722172,,Score 5,Yes,pool,260000
3919,169,5,3,1500,2,3,apartment,-5.8209603,-35.2182387,2006,Score 4,y,"BARBECUE SPACE,gym,PLAYGROUND",500000
4463,98,3,3,600,2,2,other,-5.8169021,-35.2018281,1990,Score 5,yes,"pool,barbecue space,SPORTS COURT",450000
2339,92,3,3,545,2,1,apartment,-5.8855448,-35.1775819,,Score 5,yes,"pool,PLAYGROUND",450000
4286,130,3,3,0,3,3,apartment,-5.8165334,-35.2224341,,Score 4,yes,,810000
291,75,1,3,350,2,1,apartment,-5.7775126,-35.2013557,1997,Score 4,no,,250000
3801,55,2,2,0,1,1,apartment,-5.8796695,-35.1973555,1961,Score 6,y,,155000
4196,55,2,2,400,0,1,apartment,-5.8576398,-35.2014489,,Score 5,No,"pool,SPORTS COURT",290000
1323,79,2,2,420,0,2,apartment,-5.8352533,-35.2143381,2002,Score 5,nop,"playground,sports court",160000
3569,60,2,1,1300,1,1,other,-5.7823372,-35.1946781,1959,Score 6,y,"barbecue space,PLAYGROUND",350000
3437,107,2,3,550,1,0,apartment,-5.8226937,-35.2126403,1995,Score 5,nop,"POOL,BARBECUE SPACE,GYM",195000
135,200,3,3,1500,3,3,apartment,-5.7845495,-35.1984438,1972,Score 4,y,"POOL,BARBECUE SPACE,playground",900000
4214,75,2,3,320,2,1,apartment,-5.7775126,-35.2013557,2004,Score 6,Yes,playground,270000
4553,67,1,3,0,1,1,apartment,-5.8226937,-35.2126403,1993,Score 5,No,,260000
373,53,2,2,0,1,1,apartment,-5.8821365,-35.1722172,2003,Score 5,y,BARBECUE SPACE,295500
2722,108,3,3,600,2,3,apartment,-5.7978488,-35.2092207,1979,Score 4,Yes,"BARBECUE SPACE,gym,PLAYGROUND,sports court",435000
3821,68,2,2,0,2,1,apartment,-5.8576398,-35.2014489,,Score 4,y,,310000
2517,38,1,1,650,1,0,other,-5.8821365,-35.1722172,2002,Score 4,yes,"barbecue space,PLAYGROUND",158000
29,67,2,2,300,2,1,apartment,-5.8576398,-35.2014489,,Score 4,y,PLAYGROUND,320000
3063,35,1,1,620,1,1,other,-5.8821365,-35.1722172,1966,Score 5,Yes,"playground,SPORTS COURT",165000
4378,176,1,3,0,1,1,house,-5.8226937,-35.2126403,1970,Score 5,yes,,550000
3041,50,2,1,500,1,1,apartment,-5.8618005,-35.197517,2002,Score 6,y,"BARBECUE SPACE,PLAYGROUND,sports court",170000
2100,34,1,1,0,1,0,apartment,-5.8768735,-35.2236066,1972,Score 5,nop,BARBECUE SPACE,130000
1412,55,1,2,150,1,0,apartment,-5.7497527,-35.2377552,,Score 5,No,,123000
4100,150,5,4,0,3,2,apartment,-5.7902697,-35.1994187,1968,Score 4,yes,,829900
1919,56,2,2,300,1,1,apartment,-5.8654192,-35.2097736,1976,Score 4,no,"BARBECUE SPACE,playground",210000
2420,36,1,1,120,1,0,other,-5.8689192,-35.1868028,1964,Score 6,Yes,,150000
1197,60,1,2,0,0,1,apartment,-5.8821365,-35.1722172,1966,Score 4,y,BARBECUE SPACE,226000
3676,80,1,2,700,1,1,apartment,-5.8032096,-35.2002054,1964,Score 5,Yes,"gym,PLAYGROUND,sports court",210000
4657,205,2,3,0,2,0,house,-5.8701868,-35.1908174,1967,Score 4,y,,420000
668,72,2,2,0,1,1,apartment,-5.8636826,-35.2153349,2001,Score 4,nop,,380000
4439,57,1,2,220,1,0,apartment,-5.8633093,-35.2324324,,Score 7,Yes,"barbecue space,playground",110000
534,60,2,2,0,1,1,apartment,-5.8198444,-35.2109804,,Score 4,no,,203112
4486,75,1,3,400,2,1,apartment,-5.8666079,-35.2088062,,Score 4,No,"pool,barbecue space,sports court",380000
1448,243,4,4,0,2,1,house,-5.8712738,-35.1845301,,Score 5,Yes,,500000
3953,80,2,3,500,1,1,apartment,-5.8437235,-35.2214483,2003,Score 7,y,"BARBECUE SPACE,PLAYGROUND,sports court",230000
4324,157,2,3,450,1,2,apartment,-5.8600136,-35.1998189,2005,Score 5,nop,"pool,playground,SPORTS COURT",460000
1436,136,4,4,950,2,2,apartment,-5.800734,-35.1970047,2005,Score 5,y,"POOL,BARBECUE SPACE,playground,sports court",629000
3053,170,4,3,0,2,3,apartment,-5.8209603,-35.2182387,,Score 6,No,,485000
2357,57,2,2,330,1,1,apartment,-5.8455365,-35.2136399,,Score 8,yes,barbecue space,230000
3544,63,2,2,400,1,1,apartment,-5.8606852,-35.1989537,1977,Score 5,no,"barbecue space,PLAYGROUND",160000
252,60,1,1,1500,1,1,apartment,-5.8730875,-35.1800373,2006,Score 4,yes,steam room,265000
4580,141,4,3,0,2,3,apartment,-5.8576398,-35.2014489,1996,Score 5,no,,739000
4512,56,1,2,0,0,1,apartment,-5.8226937,-35.2126403,,Score 4,yes,POOL,250000
1618,55,2,2,310,1,1,apartment,-5.8841734,-35.1783162,,Score 7,y,"playground,sports court",226000
4665,160,5,4,0,3,3,other,-5.8164277,-35.2116397,1969,Score 5,Yes,,850000
61,199,2,3,1200,3,2,other,-5.8226937,-35.2126403,1972,Score 4,Yes,"barbecue space,playground",850000
240,80,2,3,400,2,1,apartment,-5.8226937,-35.2126403,2004,Score 3,yes,POOL,269000
1361,68,2,3,300,1,1,apartment,-5.8669345,-35.191136,,Score 5,y,"BARBECUE SPACE,playground",270000
621,93,1,3,0,0,1,apartment,-5.7845495,-35.1984438,1998,Score 4,Yes,,440000
1615,54,2,2,0,1,1,apartment,-5.8894823,-35.1762901,,Score 4,nop,,180000
1351,94,1,3,624,2,1,apartment,-5.8821365,-35.1722172,,Score 6,Yes,"BARBECUE SPACE,playground,SPORTS COURT",330000
1170,160,3,4,0,0,3,apartment,-5.8096723,-35.2254205,,Score 4,No,BARBECUE SPACE,970000
3404,270,3,3,0,3,2,house,-5.8226937,-35.2126403,2005,Score 5,Yes,,700000
1451,180,0,3,0,3,0,apartment,-5.7869014,-35.1902633,,Score 5,yes,,850000
1417,68,2,2,100,1,1,apartment,-5.8821365,-35.1722172,,Score 4,yes,,155000
1590,57,1,2,300,1,1,apartment,-5.8654192,-35.2097736,,Score 6,y,PLAYGROUND,175000
1962,96,3,3,0,2,3,apartment,-5.8576398,-35.2014489,1972,Score 5,Yes,,500000
70,147,3,3,0,2,3,house,-5.8032096,-35.2002054,1993,Score 7,Yes,POOL,294000
3545,67,1,2,370,1,1,apartment,-5.8576398,-35.2014489,1992,Score 4,Yes,sports court,270000
926,119,4,4,0,2,2,apartment,-5.8226937,-35.2126403,,Score 5,nop,gym,480000
2298,270,2,4,0,2,2,apartment,-5.820507,-35.2164801,,Score 8,yes,,550000
2732,60,1,2,250,1,1,apartment,-5.8821365,-35.1722172,1962,Score 5,nop,"BARBECUE SPACE,playground,SPORTS COURT",356000
3113,160,3,3,0,2,2,house,-5.8076138,-35.2191148,,Score 6,Yes,,540000
3329,75,2,3,460,2,1,apartment,-5.8502894,-35.2166072,2001,Score 4,nop,"POOL,playground",345000
4168,89,1,2,322,2,1,apartment,-5.8284015,-35.2200481,1963,Score 5,y,PLAYGROUND,180000
764,75,2,3,330,2,1,apartment,-5.7775126,-35.2013557,1976,Score 4,yes,"BARBECUE SPACE,PLAYGROUND",250000
47,67,1,2,0,2,1,apartment,-5.8666079,-35.2088062,1999,Score 5,Yes,,310000
693,36,1,1,0,1,0,other,-5.8821365,-35.1722172,2006,Score 4,yes,,200000
2195,90,2,3,200,1,1,apartment,-5.8821365,-35.1722172,2004,Score 5,y,,163000
1024,93,3,3,450,2,3,apartment,-5.7845495,-35.1984438,,Score 5,Yes,"POOL,playground,SPORTS COURT",530000
3233,102,3,3,0,2,1,apartment,-5.8821365,-35.1722172,,Score 5,y,,576787
4756,160,3,3,0,1,1,apartment,-5.8600136,-35.1998189,,Score 6,y,,437000
4247,112,2,2,750,1,1,other,-5.8841734,-35.1783162,,Score 4,y,"pool,GYM,PLAYGROUND,SPORTS COURT",450000
2005,107,4,3,600,2,2,apartment,-5.8284015,-35.2200481,2006,Score 4,nop,"POOL,BARBECUE SPACE,PLAYGROUND",500000
3459,95,1,3,0,2,1,apartment,-5.8226937,-35.2126403,,Score 3,Yes,,589000
1113,142,5,3,0,2,3,apartment,-5.8576398,-35.2014489,1972,Score 4,yes,,760000
3989,177,2,3,0,3,0,other,-5.7522841,-35.2030452,,Score 5,yes,,350000
833,55,2,2,460,2,1,apartment,-5.8196922,-35.2169549,1993,Score 5,y,,280000
2374,60,1,2,0,1,1,apartment,-5.8089827,-35.2272512,1970,Score 4,Yes,pool,207480
1480,119,3,3,753,3,3,apartment,-5.8032096,-35.2002054,1978,Score 2,yes,"BARBECUE SPACE,PLAYGROUND",600000
1018,56,2,2,159,1,1,apartment,-5.8616984,-35.2205156,,Score 4,y,,185000
3046,59,2,2,0,1,1,apartment,-5.8712248,-35.2266072,,Score 6,no,,130000
151,98,1,3,0,2,1,apartment,-5.8032096,-35.2002054,,Score 8,yes,,461132
4215,110,2,3,390,-2,1,apartment,-5.8032096,-35.2002054,1970,Score 8,No,"PLAYGROUND,sports court",220500
2856,55,2,2,350,1,1,apartment,-5.8730875,-35.1800373,1972,Score 5,yes,PLAYGROUND,330000
4211,101,1,2,0,1,1,other,-5.8833757,-35.1810368,1998,Score 5,Yes,,629000
2575,123,3,3,700,2,3,apartment,-5.8203803,-35.2256399,,Score 6,yes,SPORTS COURT,695000
4012,59,2,2,360,1,1,apartment,-5.8088697,-35.199618,2005,Score 6,nop,playground,320000
1444,105,2,3,350,0,0,apartment,-5.8226937,-35.2126403,1972,Score 5,No,"BARBECUE SPACE,PLAYGROUND",175000
731,53,2,2,250,1,0,apartment,-5.8667495,-35.2043074,,Score 3,No,PLAYGROUND,170000
2535,49,1,2,0,1,0,apartment,-5.8768735,-35.2236066,,Score 6,yes,,180000
2121,111,2,4,422,2,2,apartment,-5.8576398,-35.2014489,2007,Score 5,y,"PLAYGROUND,sports court",475000
4672,147,4,3,1000,3,2,apartment,-5.8286255,-35.2226081,,Score 4,Yes,"BARBECUE SPACE,PLAYGROUND",650000
2874,92,3,3,630,2,3,apartment,-5.88041595,-35.17678282,,Score 8,yes,"POOL,barbecue space,PLAYGROUND,sports court",430000
1844,51,0,2,200,1,0,apartment,-5.8633093,-35.2324324,1996,Score 8,yes,pool,115000
2226,72,1,2,150,1,1,apartment,-5.8624143,-35.1967263,,Score 4,y,,155000
811,89,3,2,0,0,2,apartment,-5.783788,-35.1913745,2005,Score 6,Yes,,305000
4363,125,1,3,1000,2,1,apartment,-5.8032096,-35.2002054,,Score 4,no,"BARBECUE SPACE,sports court",400000
3796,60,1,2,0,1,1,apartment,-5.8208253,-35.2081237,2003,Score 6,Yes,,202000
4128,96,3,3,900,2,1,apartment,-5.8576398,-35.2014489,1992,Score 4,yes,"POOL,BARBECUE SPACE,playground",420000
1168,60,1,3,0,1,1,apartment,-5.8576398,-35.2014489,1988,Score 6,yes,,150000
3416,112,1,3,500,2,1,apartment,-5.8576398,-35.2014489,1996,Score 5,no,"pool,BARBECUE SPACE",200000
1242,74,1,2,240,1,1,apartment,-5.8576398,-35.2014489,2002,Score 4,Yes,"BARBECUE SPACE,playground,SPORTS COURT",230000
2348,101,3,3,620,2,2,apartment,-5.8833757,-35.1810368,1999,Score 5,nop,"pool,barbecue space,GYM,playground",551650
1672,107,3,3,0,2,1,apartment,-5.8284015,-35.2200481,2006,Score 6,y,,500000
3515,56,2,2,0,2,1,apartment,-5.8576398,-35.2014489,1988,Score 8,Yes,,320000
93,54,1,2,200,1,1,apartment,-5.8894823,-35.1762901,1972,Score 4,No,GYM,200000
17,40,1,1,1021,1,0,other,-5.8821365,-35.1722172,1977,Score 6,Yes,"gym,PLAYGROUND,SPORTS COURT",200000
2115,60,2,2,0,1,1,apartment,-5.8821365,-35.1722172,2003,Score 5,yes,,330000
3409,155,3,3,0,3,3,apartment,-5.8209603,-35.2182387,1973,Score 4,Yes,,720000
949,87,2,2,630,1,1,apartment,-5.808338,-35.2051046,2004,Score 6,no,"barbecue space,PLAYGROUND,sports court",179000
787,109,1,3,0,1,1,apartment,-5.8821365,-35.1722172,,Score 4,No,,525000
2775,270,1,4,0,0,1,house,-5.7845495,-35.1984438,,Score 4,Yes,,740000
1052,56,1,2,330,1,1,apartment,-5.8032096,-35.2002054,1997,Score 5,yes,,285000
4087,58,2,2,0,1,1,apartment,-5.8128407,-35.2050094,1984,Score 5,nop,GYM,320000
2053,175,5,4,1100,2,3,apartment,-5.7845495,-35.1984438,1962,Score 5,no,"STEAM ROOM,PLAYGROUND",658000
1362,272,3,3,0,3,3,house,-5.8226937,-35.2126403,2006,Score 4,y,,780000
371,92,3,3,470,2,1,apartment,-5.8674286,-35.1966683,,Score 7,Yes,SPORTS COURT,450000
3839,57,2,2,430,1,1,apartment,-5.7990501,-35.1984015,,Score 5,Yes,"PLAYGROUND,SPORTS COURT",270000
1183,136,3,4,1000,2,2,apartment,-5.8032096,-35.2002054,1956,Score 7,Yes,"POOL,playground",619900
677,123,5,3,550,2,3,apartment,-5.8347074,-35.2243579,,Score 5,y,"playground,sports court",530000
3107,75,2,3,0,1,1,apartment,-5.8624143,-35.1967263,,Score 5,no,,225000
1505,107,3,3,648,2,1,apartment,-5.866287,-35.1917372,2000,Score 5,no,"pool,barbecue space,playground",515000
238,171,5,4,0,3,2,apartment,-5.8226937,-35.2126403,1990,Score 5,yes,POOL,463000
3142,55,1,2,350,1,1,apartment,-5.8226937,-35.2126403,1962,Score 6,Yes,"BARBECUE SPACE,playground,sports court",300000
1512,60,1,1,330,1,1,apartment,-5.8999907,-35.1759866,,Score 7,Yes,playground,399000
1437,75,1,3,330,2,1,apartment,-5.7775126,-35.2013557,2001,Score 3,yes,playground,260000
4554,75,2,3,367,2,1,apartment,-5.7767142,-35.2062156,1970,Score 5,Yes,"barbecue space,playground",240000
598,134,3,3,0,3,2,house,-5.8673798,-35.2033054,1967,Score 7,yes,barbecue space,280000
3976,75,1,3,280,2,1,apartment,-5.8666079,-35.2088062,,Score 6,y,"BARBECUE SPACE,playground",336000
2364,51,1,2,300,2,0,apartment,-5.8576398,-35.2014489,,Score 4,yes,"PLAYGROUND,sports court",209000
3201,157,3,4,650,3,3,apartment,-5.8005515,-35.1986193,,Score 5,No,"BARBECUE SPACE,gym,sports court",688325
4220,214,1,3,0,1,1,house,-5.8666079,-35.2088062,2000,Score 4,Yes,,410000
2658,87,2,3,330,2,1,apartment,-5.827721,-35.2164214,2003,Score 4,no,"barbecue space,PLAYGROUND,sports court",380000
2244,56,2,2,0,1,1,apartment,-5.8455365,-35.2136399,2000,Score 4,nop,,255000
149,123,4,4,0,2,2,apartment,-5.8580854,-35.2023029,2005,Score 7,Yes,,750000
1793,93,1,3,435,1,0,apartment,-5.8032096,-35.2002054,2000,Score 6,No,,150000
2940,194,1,3,0,2,1,house,-5.8226937,-35.2126403,2008,Score 4,Yes,"POOL,barbecue space",490000
4505,56,1,2,350,1,1,apartment,-5.8821365,-35.1722172,1966,Score 8,yes,"barbecue space,PLAYGROUND",230000
4050,135,4,4,920,2,2,apartment,-5.790886,-35.2023866,,Score 6,nop,"pool,BARBECUE SPACE,gym,playground,sports court",850000
3972,70,1,2,230,1,1,apartment,-5.866287,-35.1917372,2001,Score 5,Yes,"barbecue space,PLAYGROUND",145000
1905,240,3,3,400,2,3,house,-5.8768735,-35.2236066,1967,Score 5,Yes,POOL,600000
1513,39,1,1,650,1,0,other,-5.8730875,-35.1800373,,Score 5,Yes,gym,145000
530,55,2,2,280,1,1,apartment,-5.8768735,-35.2236066,,Score 7,y,"playground,sports court",200000
3564,150,1,2,0,2,1,house,-5.8432725,-35.2056668,,Score 6,Yes,POOL,330000
733,210,1,3,0,2,1,house,-5.8437235,-35.2214483,,Score 4,y,,400000
4556,40,1,1,0,1,1,other,-5.8821365,-35.1722172,2001,Score 7,yes,,250000
1360,78,1,2,0,1,0,house,-5.7988797,-35.2188577,,Score 4,Yes,BARBECUE SPACE,148000
1032,38,1,1,750,1,0,other,-5.86563055,-35.18021672,2002,Score 4,Yes,PLAYGROUND,120000
2942,125,3,3,750,1,1,apartment,-5.7816181,-35.1974338,1963,Score 4,yes,"pool,BARBECUE SPACE,GYM,playground",515000
109,57,1,2,0,1,1,apartment,-5.8032096,-35.2002054,1971,Score 4,nop,,245000
2600,85,1,2,580,1,0,apartment,-5.7892997,-35.2039445,1967,Score 4,No,"GYM,PLAYGROUND",200000
3353,55,2,2,330,1,1,apartment,-5.8603397,-35.2094385,,Score 6,No,,199900
4362,91,1,3,630,2,1,apartment,-5.7978488,-35.2092207,1971,Score 4,No,"POOL,barbecue space,GYM,PLAYGROUND,SPORTS COURT",370000
1135,180,3,3,0,1,1,house,-5.8226937,-35.2126403,2005,Score 4,y,,250000
1972,55,1,2,280,2,1,apartment,-5.8576398,-35.2014489,2008,Score 5,yes,"playground,SPORTS COURT",300000
3935,113,3,3,685,2,3,apartment,-5.8226937,-35.2126403,,Score 6,No,"BARBECUE SPACE,playground,sports court",490000
4464,220,4,4,0,2,1,apartment,-5.7823372,-35.1946781,,Score 5,y,,1000000
586,511,,,0,9,4,house,,,,Score 4,yes,,1200000
807,48,1,2,130,1,0,apartment,-5.7487019,-35.2361536,1975,Score 6,No,,126500
2101,90,1,3,0,2,1,apartment,-5.8226937,-35.2126403,,Score 5,y,,380000
51,102,4,4,1050,2,3,apartment,-5.8658883,-35.1954251,1964,Score 6,yes,"pool,BARBECUE SPACE,PLAYGROUND",340000
2153,44,1,1,352,1,0,apartment,-5.876891,-35.1778805,2002,Score 7,yes,sports court,215000
2620,56,1,2,0,1,1,apartment,-5.8821365,-35.1722172,2000,Score 5,Yes,,170000
3492,136,2,4,1000,2,2,apartment,-5.8032096,-35.2002054,1994,Score 6,yes,"POOL,playground",699900
2295,165,1,3,0,1,1,house,-5.7972181,-35.2316702,2004,Score 5,y,barbecue space,250000
4518,55,2,2,0,1,1,apartment,-5.8502894,-35.2166072,,Score 4,yes,,240000
1212,56,1,1,650,1,1,other,-5.8821365,-35.1722172,1968,Score 4,y,"gym,sports court",240000
233,58,2,2,0,2,1,apartment,-5.8069157,-35.216795,1991,Score 3,yes,,265000
3992,108,3,4,0,2,2,apartment,-5.8559951,-35.2043315,1957,Score 5,yes,,605000
1047,51,1,2,0,1,0,apartment,-5.8707027,-35.2282622,2003,Score 5,yes,,145000
443,102,2,3,554,2,1,apartment,-5.8821365,-35.1722172,1971,Score 8,y,"POOL,BARBECUE SPACE,PLAYGROUND,SPORTS COURT",480000
3362,58,1,2,400,1,1,apartment,-5.8603397,-35.2094385,1984,Score 6,No,"playground,SPORTS COURT",229000
3513,58,2,2,343,2,1,apartment,-5.7782461,-35.2038326,,Score 5,yes,playground,265000
533,57,2,2,0,1,1,apartment,-5.8143778,-35.2089333,1998,Score 4,nop,,200000
555,25,1,1,0,1,1,apartment,-5.8730875,-35.1800373,1999,Score 5,y,,160000
1103,98,1,2,0,1,1,house,-5.7372347,-35.2360433,1969,Score 8,yes,BARBECUE SPACE,120000
290,103,1,3,860,2,1,apartment,-5.7997946,-35.1979747,1968,Score 4,yes,"POOL,sports court",510000
589,89,3,2,820,1,1,apartment,-5.783788,-35.1913745,1966,Score 5,no,PLAYGROUND,305000
676,92,3,3,0,2,1,apartment,-5.8674286,-35.1966683,,Score 4,nop,barbecue space,450000
1553,162,2,3,0,2,1,house,-5.8423717,-35.2170631,1972,Score 6,Yes,barbecue space,280000
4544,55,1,2,250,1,1,apartment,-5.7902697,-35.1994187,,Score 5,Yes,"BARBECUE SPACE,PLAYGROUND",350000
2741,75,2,3,0,2,1,apartment,-5.7941845,-35.2063996,1960,Score 6,yes,,399000
2743,123,3,3,570,2,3,apartment,-5.8226937,-35.2126403,2004,Score 4,Yes,"BARBECUE SPACE,gym,playground",530000
538,56,2,2,350,1,1,apartment,-5.8666079,-35.2088062,,Score 4,No,BARBECUE SPACE,210000
2706,76,1,3,0,2,1,apartment,-5.8226937,-35.2126403,2003,Score 4,Yes,,397500
3164,160,5,3,1000,2,2,apartment,-5.788328,-35.1951542,1970,Score 7,y,SPORTS COURT,650000
3711,46,1,2,0,1,0,other,-5.8821365,-35.1722172,1969,Score 4,yes,,210000
132,36,1,1,350,1,1,apartment,-5.8661242,-35.1827698,1978,Score 6,y,"barbecue space,playground",150000
2445,142,3,3,0,3,3,apartment,-5.8226937,-35.2126403,1996,Score 4,y,,850000
3132,37,1,1,0,1,0,other,-5.8730875,-35.1800373,2000,Score 5,yes,,160000
577,109,4,4,0,2,2,apartment,-5.8559951,-35.2043315,1966,Score 7,Yes,,540000
2447,101,4,3,0,2,3,apartment,-5.8208253,-35.2081237,2007,Score 6,No,,445000
3154,92,1,3,0,0,1,apartment,-5.8576398,-35.2014489,1965,Score 6,Yes,,450000
